0,-40.0
1,-40.0
2,-80.0
3,-60.0
4,-50.0
5,-130.0
6,-110.0
7,-80.0
8,-80.0
9,-120.0
10,-110.0
11,-180.0
12,-50.0
13,-90.0
14,-80.0
15,-140.0
16,-50.0
17,-120.0
18,-140.0
19,-40.0
20,-110.0
21,-90.0
22,-90.0
23,-180.0
24,-120.0
25,-100.0
26,-160.0
27,-90.0
28,-80.0
29,-90.0
30,-230.0
31,-80.0
32,-530.0
33,-160.0
34,-190.0
35,-190.0
36,-150.0
37,-390.0
38,-200.0
39,-150.0
40,-120.0
41,-180.0
42,-80.0
43,-500.0
44,-80.0
45,-50.0
46,-250.0
47,-220.0
48,-480.0
49,-150.0
50,-220.0
51,-90.0
52,-130.0
53,-210.0
54,-190.0
55,-130.0
56,-140.0
57,-130.0
58,-220.0
59,-100.0
60,-340.0
61,-290.0
62,-130.0
63,-530.0
64,-70.0
65,-460.0
66,-40.0
67,-300.0
68,-510.0
69,-300.0
70,-150.0
71,-440.0
72,-170.0
73,-40.0
74,-120.0
75,-170.0
76,-50.0
77,-240.0
78,-390.0
79,-110.0
80,-120.0
81,-60.0
82,-400.0
83,-30.0
84,-30.0
85,-120.0
86,-110.0
87,-120.0
88,-620.0
89,-30.0
90,-90.0
91,-60.0
92,-90.0
93,-320.0
94,-140.0
95,-520.0
96,-20.0
97,-280.0
98,-510.0
99,-760.0
100,-430.0
101,-160.0
102,-640.0
103,-380.0
104,-30.0
105,-450.0
106,-150.0
107,-340.0
108,-660.0
109,-130.0
110,-640.0
111,-110.0
112,-650.0
113,-600.0
114,-430.0
115,-50.0
116,-150.0
117,-390.0
118,-190.0
119,-40.0
120,-760.0
121,-270.0
122,-250.0
123,-80.0
124,-160.0
125,-30.0
126,-520.0
127,-110.0
128,-260.0
129,-40.0
130,-140.0
131,-150.0
132,-550.0
133,-350.0
134,-350.0
135,-160.0
136,-810.0
137,-550.0
138,-120.0
139,-130.0
140,-50.0
141,-50.0
142,-140.0
143,-430.0
144,-640.0
145,-90.0
146,-540.0
147,-190.0
148,-100.0
149,-190.0
150,-180.0
151,-850.0
152,-50.0
153,-40.0
154,-80.0
155,-50.0
156,-620.0
157,-680.0
158,-200.0
159,-620.0
160,-560.0
161,-950.0
162,-140.0
163,-860.0
164,-50.0
165,-110.0
166,-480.0
167,-320.0
168,-190.0
169,-160.0
170,-60.0
171,-330.0
172,-800.0
173,-600.0
174,-450.0
175,-370.0
176,-250.0
177,-240.0
178,-850.0
179,-650.0
180,-880.0
181,-90.0
182,-430.0
183,-520.0
184,-710.0
185,-520.0
186,-580.0
187,-580.0
188,-20.0
189,-790.0
190,-730.0
191,-530.0
192,-510.0
193,-560.0
194,-650.0
195,-130.0
196,-600.0
197,-80.0
198,-220.0
199,-710.0
